1.067612712399987629e+01,8.292403555557932293e+00,1.044788610605125179e+01,4.361722465282982597e+01,1.399024312256053726e+01,6.106924001920341905e-01,8.458642181825410944e+01,6.410218518792358111e+01,1.433651401392802960e+01,1.156400943120864753e+02,5.721992519525440457e+01,2.114163586023557784e+01,1.320141888600371658e+02,4.776865562177740543e+01,1.459501523996294736e+01,1.000000000000000000e+00
1.236396501712044227e+01,6.094744736883980885e+00,1.171879249226408604e+01,4.436428288867409009e+01,1.773393869795579292e+01,1.996232688622102680e+00,1.117115425941589564e+02,4.604051436615913673e+01,1.332336096782441182e+01,1.219608454490982723e+02,5.080545987478940617e+01,2.367370784933093830e+01,1.395379928311576521e+02,4.187999349989227937e+01,1.650161854905898906e+01,1.000000000000000000e+00
1.078839812376466156e+01,9.098082586755145584e+00,1.154893111531581873e+01,5.092996228665843716e+01,8.134425980194793127e+00,2.214080039024538316e+00,2.619688168595189026e+01,1.106346289612645677e+02,2.226265331493279120e+01,8.247974888852206732e+01,9.190591603841050983e+01,2.510680249707320399e+01,1.121984834783137899e+02,7.246018462229227453e+01,1.610409438966391349e+01,1.000000000000000000e+00
1.092708063936743024e+01,4.544849678069710741e+00,1.204502916151444047e+01,4.023855613567550904e+01,1.572830419423255854e+01,8.537464238055254562e-01,7.469076117359564648e+01,7.988170353621774211e+01,1.347649183316297616e+01,1.067820599881453631e+02,6.723153458310223130e+01,2.186577248552048758e+01,1.213062583787363735e+02,5.262096889035184688e+01,1.490031655594619941e+01,1.000000000000000000e+00
1.318980736924427077e+01,5.615930134701779153e+00,1.239003117060338433e+01,4.286070437035993308e+01,1.487472337945163581e+01,1.410853526552242609e+00,1.039105614963403639e+02,5.272983844032910383e+01,1.611513871313092139e+01,1.227570287280669277e+02,4.900359099244764849e+01,2.281965120470024999e+01,1.390833024044611932e+02,4.150010124888508045e+01,1.133113663937306193e+01,1.000000000000000000e+00
1.260924770769308267e+01,5.212794349668707916e+00,1.175463147523065999e+01,5.122147354525765905e+01,8.289049781663301530e+00,3.001097681182569588e+00,6.785934627620027015e+01,8.896419030386999793e+01,1.191752937339641605e+01,1.217346650918529036e+02,5.539635450133116024e+01,9.871690971888073207e+00,1.299076831445379128e+02,4.691307378859453081e+01,5.200463054664690610e+00,1.000000000000000000e+00
1.141796470478121606e+01,7.391544972428517823e+00,1.258105639892007233e+01,4.502181161476554649e+01,8.314099495982304688e+00,2.626764023825724159e+00,5.236800882298350501e+01,1.215988221146623971e+02,1.685391128432694430e+01,1.160850890039182701e+02,5.466541964368484230e+01,1.332201536185984914e+01,1.282905305368510085e+02,4.374812389397607859e+01,8.152534293007276389e+00,1.000000000000000000e+00
9.886767816325496838e+00,7.391000229195581639e+00,1.289717525983722624e+01,3.496762839448740579e+01,9.552023237320725002e+00,1.072899346518405572e+00,7.113259847187642038e+01,1.201617260957772828e+02,2.318221438343049812e+01,9.198232073592458846e+01,8.913654362259468655e+01,1.789679808606594236e+01,1.211925340502516093e+02,3.958459102371087113e+01,1.089427320052627302e+01,1.000000000000000000e+00
1.345506137014821668e+01,8.100868687428970816e+00,2.047442688215220485e+01,4.650799426022835803e+01,9.383026574666288866e+00,2.870091536935186927e+00,2.547430969103735166e+01,1.514554109206243311e+02,1.202766340891386854e+01,5.736307264902288239e+01,1.208370762206484130e+02,1.164286454694357786e+01,1.149593298768614602e+02,8.202311897044477007e+01,6.210945702959015158e+00,1.000000000000000000e+00
1.705992001656103341e+01,1.504492946316665858e+00,2.177736660648841394e+01,4.334757702160511172e+01,1.009817508921801021e+01,3.821878197022257950e+00,8.271189431554927296e+01,1.059225564628170275e+02,2.120977922217037559e+01,1.740493634621888930e+02,7.294971401167616776e+00,1.456078951720498083e+01,1.382157873677644773e+02,5.406760251512246640e+01,6.359974002192037013e+00,1.000000000000000000e+00
